Laporan_Improvement,Respons_Improvement,TP_Improvement,Laporan_EarlyMean,Laporan_LateMean,Respons_EarlyMean,Respons_LateMean,TP_EarlyMean,TP_LateMean,Overall_Consistency,Overall_Recent_Mean,Overall_Trend,Performance_Mean,Laporan_Mean,Respons_Mean,TP_Mean,Laporan_Std,Respons_Std,TP_Std,Laporan_Completion_Rate,Attendance_PreFinal_Rate,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
-2.75,0.5,0.5,67.75,65.0,91.5,92.0,91.5,92.0,0.050075672438047114,83.0,-0.5833333333333286,83.29166666666667,66.375,91.75,91.75,22.669845059020584,8.257572282456872,8.257572282456872,1.0,1.0,1,Kompeten,60200125141,D,UNIFIED
-1.75,0.0,0.0,66.0,64.25,90.0,90.0,90.0,90.0,0.05001794202246695,81.41666666666667,-0.5833333333333286,81.70833333333333,65.125,90.0,90.0,21.67191442858706,10.0,10.0,1.0,1.0,1,Kompeten,60200125143,D,UNIFIED
-3.0,-0.5,-0.5,67.75,64.75,92.5,92.0,92.5,92.0,0.05032436450689787,82.91666666666667,-1.3333333333333286,83.58333333333333,66.25,92.25,92.25,22.300504478598686,7.75806032459145,7.75806032459145,1.0,1.0,1,Kompeten,60200125144,D,UNIFIED
0.5,0.5,0.5,44.0,44.5,89.5,90.0,89.5,90.0,0.028253811618853906,74.83333333333333,0.5,74.58333333333333,44.25,89.75,89.75,44.25141240683737,10.256095748383007,10.256095748383007,0.5,1.0,0,Belum Kompeten,60200125005,E,UNIFIED
25.0,0.0,0.0,50.0,75.0,50.0,50.0,50.0,50.0,0.022675564639182067,58.333333333333336,8.333333333333336,54.166666666666664,62.5,50.0,50.0,21.650635094610966,50.0,50.0,1.0,0.75,1,Kompeten,60200125014,E,UNIFIED
0.0,-2.5,-2.5,44.0,44.0,92.5,90.0,92.5,90.0,0.02811931428518951,74.66666666666667,-1.6666666666666572,75.5,44.0,91.25,91.25,44.0,8.926785535678562,8.926785535678562,0.5,1.0,1,Kompeten,60200125015,E,UNIFIED
-2.0,0.0,0.0,87.5,85.5,90.0,90.0,90.0,90.0,0.10048198527479776,88.5,-0.6666666666666714,88.83333333333333,86.5,90.0,90.0,5.678908345800274,10.0,10.0,1.0,1.0,1,Kompeten,60200125028,E,UNIFIED
43.5,-2.5,-2.5,44.5,88.0,92.5,90.0,92.5,90.0,0.03693869464340717,89.33333333333333,12.833333333333329,82.91666666666667,66.25,91.25,91.25,38.25163395202877,8.926785535678562,8.926785535678562,0.75,1.0,1,Kompeten,60200125029,E,UNIFIED
25.0,40.0,40.0,70.0,95.0,50.0,90.0,50.0,90.0,0.027078181447460235,91.66666666666667,35.00000000000001,74.16666666666667,82.5,70.0,70.0,19.20286436967152,41.23105625617661,41.23105625617661,1.0,1.0,1,Kompeten,60200125042,E,UNIFIED
0.0,0.0,0.0,0.0,0.0,92.5,92.5,92.5,92.5,0.02220602857684119,61.666666666666664,0.0,61.666666666666664,0.0,92.5,92.5,0.0,7.5,7.5,0.0,1.0,1,Kompeten,60200125045,E,UNIFIED
0.0,-2.5,-2.5,90.0,90.0,92.5,90.0,92.5,90.0,0.12030118137732326,90.0,-1.6666666666666714,90.83333333333333,90.0,91.25,91.25,0.0,8.926785535678562,8.926785535678562,1.0,1.0,1,Kompeten,60200125069,E,UNIFIED
0.0,-0.5,-0.5,44.0,44.0,90.0,89.5,90.0,89.5,0.02828084869273992,74.33333333333333,-0.3333333333333428,74.5,44.0,89.75,89.75,44.0,10.256095748383007,10.256095748383007,0.5,1.0,1,Kompeten,60200125070,E,UNIFIED
-1.5,2.5,2.5,92.5,91.0,90.0,92.5,90.0,92.5,0.12040440012057681,92.0,1.1666666666666714,91.41666666666667,91.75,91.25,91.25,0.75,8.926785535678562,8.926785535678562,1.0,1.0,1,Kompeten,60200125091,E,UNIFIED
0.25,-0.5,-0.5,84.75,85.0,80.0,79.5,80.0,79.5,0.20671264343334736,81.33333333333333,-0.25,81.45833333333333,84.875,79.75,79.75,5.128047874191504,0.4330127018922193,0.4330127018922193,1.0,1.0,0,Belum Kompeten,60200125095,E,UNIFIED
10.0,-2.5,-2.5,83.75,93.75,90.0,87.5,90.0,87.5,0.08944016012072754,89.58333333333333,1.6666666666666572,88.75,88.75,88.75,88.75,7.180703308172536,11.388041973930374,11.388041973930374,1.0,1.0,1,Kompeten,60200125098,E,UNIFIED
15.0,-5.0,-5.0,80.0,95.0,85.0,80.0,85.0,80.0,0.08791273455057617,85.0,1.6666666666666714,84.16666666666667,87.5,82.5,82.5,8.2915619758885,10.897247358851684,10.897247358851684,1.0,1.0,1,Kompeten,60200125111,E,UNIFIED
7.5,5.0,5.0,87.5,95.0,85.0,90.0,85.0,90.0,0.08194297915174002,91.66666666666667,5.833333333333343,88.75,91.25,87.5,87.5,5.448623679425842,12.99038105676658,12.99038105676658,1.0,1.0,1,Kompeten,60200125112,E,UNIFIED
7.5,5.0,5.0,87.5,95.0,85.0,90.0,85.0,90.0,0.08194297915174002,91.66666666666667,5.833333333333343,88.75,91.25,87.5,87.5,5.448623679425842,12.99038105676658,12.99038105676658,1.0,1.0,1,Kompeten,60200125145,E,UNIFIED
78.5,0.0,0.0,0.0,78.5,40.0,40.0,40.0,40.0,0.024506490267579,52.833333333333336,26.166666666666668,39.75,39.25,40.0,40.0,39.40891396625895,40.0,40.0,0.5,1.0,1,Kompeten,60200125146,E,UNIFIED
-44.5,-12.5,-12.5,44.5,0.0,92.5,80.0,92.5,80.0,0.02558862240505639,53.333333333333336,-23.166666666666664,64.91666666666667,22.25,86.25,86.25,38.53813046840752,8.1967981553775,8.1967981553775,0.25,1.0,1,Kompeten,60200125148,E,UNIFIED
-0.25,1.5,1.5,86.5,86.25,91.5,93.0,91.5,93.0,0.11619694113737822,90.75,0.9166666666666714,90.29166666666667,86.375,92.25,92.25,5.3077184363905365,7.8222439235810075,7.8222439235810075,1.0,1.0,1,Kompeten,60200125149,E,UNIFIED
14.75,-13.0,-13.0,79.0,93.75,90.5,77.5,90.5,77.5,0.09703045388424882,82.91666666666667,-3.75,84.79166666666667,86.375,84.0,84.0,8.66295994449934,9.513148795220223,9.513148795220223,1.0,1.0,1,Kompeten,60200125150,E,UNIFIED
