TP_Mean,TP_Std,TP_Min,TP_Max,TP_Last2_Mean,TP_First2_Mean,TP_Trend,Respons_Mean,Respons_Std,Respons_Min,Respons_Max,Respons_Last2_Mean,Respons_Trend,Laporan_Mean,Laporan_Std,Laporan_Min,Laporan_Max,Laporan_Last2_Mean,Laporan_Trend,Attendance_PreFinal_Rate,Absence_Count,Partial_Attendance_Count,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Mean,Performance_Std,Performance_Late_Mean,Performance_Trend,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
86.2,1.9390719429665317,85.0,90.0,85.0,85.5,1.1666666666666714,86.2,1.9390719429665317,85.0,90.0,85.0,1.1666666666666714,84.7,1.630950643030009,82.5,87.0,84.25,1.1666666666666714,1.0,0,0,1.0,1.0,1.0,85.7,1.9731531449264987,84.75,-0.25,0,Belum Kompeten,60200125107,C,UNIFIED
64.6,32.720635690646354,0.0,88.0,44.0,80.0,-25.666666666666664,64.6,32.720635690646354,0.0,88.0,44.0,-25.666666666666664,82.9,3.1048349392520045,78.0,87.0,84.25,5.666666666666671,0.6,2,0,0.8,0.8,1.0,70.7,28.131714013428567,57.416666666666664,-22.416666666666664,0,Belum Kompeten,60200125131,C,UNIFIED
84.2,2.4,81.0,87.0,84.0,85.0,-1.3333333333333286,67.8,33.93758977888677,0.0,87.0,43.0,-28.666666666666664,81.3,7.5405570086035425,66.5,87.5,85.25,9.666666666666671,0.6,2,0,1.0,0.8,1.0,77.76666666666667,21.350930242549673,70.75,-11.083333333333329,1,Kompeten,60200125132,C,UNIFIED
81.6,4.409081537009721,75.0,87.0,86.5,80.0,2.6666666666666714,81.6,4.409081537009721,75.0,87.0,86.5,2.6666666666666714,83.7,1.96468827043885,80.5,86.0,85.25,3.6666666666666714,0.8,1,0,1.0,1.0,1.0,82.3,3.902136167109839,86.08333333333333,5.583333333333329,1,Kompeten,60200125133,C,UNIFIED
84.8,3.3105890714493698,80.0,90.0,84.5,87.5,-4.5,84.6,3.4409301068170506,80.0,90.0,84.0,-4.833333333333329,80.4,5.817215828899594,69.0,85.5,84.0,-3.5,1.0,0,0,1.0,1.0,1.0,83.26666666666667,4.795368135561185,84.16666666666667,-1.6666666666666572,0,Belum Kompeten,60200125137,C,UNIFIED
85.8,1.4696938456699067,83.0,87.0,86.5,84.5,2.1666666666666714,85.8,1.4696938456699067,83.0,87.0,86.5,2.1666666666666714,80.0,7.648529270389178,65.0,86.0,74.75,-3.75,1.0,0,0,1.0,1.0,1.0,83.86666666666666,5.330624311987814,82.58333333333333,-1.1666666666666714,1,Kompeten,60200125156,C,UNIFIED
92.4,9.329523031752482,80.0,100.0,91.0,90.0,4.0,92.4,9.329523031752482,80.0,100.0,91.0,4.0,60.3,34.95654445164739,0.0,90.0,20.75,-42.833333333333336,1.0,0,0,1.0,1.0,0.8,81.7,26.350079063765,67.58333333333333,-21.083333333333343,1,Kompeten,60200125004,D,UNIFIED
72.4,37.18924575734227,0.0,100.0,91.0,90.0,-29.333333333333336,72.4,37.18924575734227,0.0,100.0,91.0,-29.333333333333336,52.2,17.9404570733301,42.0,88.0,42.25,-24.25,1.0,0,0,0.8,0.8,1.0,65.66666666666667,33.46623505697779,74.75,-7.5,1,Kompeten,60200125013,D,UNIFIED
93.6,7.863841300535,83.0,100.0,91.5,92.5,1.8333333333333286,93.6,7.863841300535,83.0,100.0,91.5,1.8333333333333286,66.8,22.29484245290825,37.5,88.0,39.75,-28.666666666666664,1.0,0,0,1.0,1.0,1.0,84.66666666666667,19.144770101054288,74.25,-15.416666666666671,1,Kompeten,60200125026,D,UNIFIED
73.4,37.446495163099044,0.0,100.0,91.0,92.5,-31.833333333333336,73.4,37.446495163099044,0.0,100.0,91.0,-31.833333333333336,69.1,22.195495038408133,41.0,90.0,42.0,-30.666666666666664,1.0,0,0,0.8,0.8,1.0,71.96666666666667,33.21368526509651,74.66666666666667,-16.166666666666657,1,Kompeten,60200125027,D,UNIFIED
92.4,9.329523031752482,80.0,100.0,91.0,90.0,4.0,92.4,9.329523031752482,80.0,100.0,91.0,4.0,60.8,35.395762458237854,0.0,90.0,20.5,-46.583333333333336,1.0,0,0,1.0,1.0,0.8,81.86666666666666,26.411150843704046,67.5,-22.08333333333333,1,Kompeten,60200125030,D,UNIFIED
90.2,8.255906976220118,80.0,100.0,90.0,93.0,-4.666666666666671,90.2,8.255906976220118,80.0,100.0,90.0,-4.666666666666671,59.2,19.34063080667226,42.0,85.5,42.5,-10.5,1.0,0,0,1.0,1.0,1.0,79.86666666666666,19.587807999422044,74.16666666666667,-9.666666666666657,1,Kompeten,60200125041,D,UNIFIED
93.0,8.717797887081348,80.0,100.0,90.0,92.5,0.8333333333333286,93.0,8.717797887081348,80.0,100.0,90.0,0.8333333333333286,68.7,22.83111911405133,40.0,88.0,40.75,-30.916666666666664,1.0,0,0,1.0,1.0,1.0,84.9,18.858419870180004,73.58333333333333,-17.16666666666667,1,Kompeten,60200125064,D,UNIFIED
92.6,9.068627239003707,81.0,100.0,91.0,90.5,3.5,92.6,9.068627239003707,81.0,100.0,91.0,3.5,68.6,23.38674838450185,40.0,90.0,40.0,-32.75,1.0,0,0,1.0,1.0,1.0,84.6,19.10863679072895,74.0,-15.75,1,Kompeten,60200125066,D,UNIFIED
89.0,9.033271832508971,80.0,100.0,91.0,91.5,-4.166666666666671,89.0,9.033271832508971,80.0,100.0,91.0,-4.166666666666671,86.8,0.7483314773547882,85.5,87.5,86.0,-0.75,1.0,0,0,1.0,1.0,1.0,88.26666666666667,7.46071191122015,89.33333333333333,-0.75,1,Kompeten,60200125067,D,UNIFIED
92.0,9.797958971132712,80.0,100.0,90.0,90.0,3.3333333333333286,92.0,9.797958971132712,80.0,100.0,90.0,3.3333333333333286,51.5,19.256167843057455,41.0,90.0,41.5,-24.166666666666664,0.8,1,0,1.0,1.0,1.0,78.5,23.496808293893874,73.83333333333333,-8.166666666666671,0,Belum Kompeten,60200125068,D,UNIFIED
72.4,37.18924575734227,0.0,100.0,91.0,90.0,-29.333333333333336,72.4,37.18924575734227,0.0,100.0,91.0,-29.333333333333336,58.5,21.956775719581415,37.5,85.5,38.75,-10.416666666666664,1.0,0,0,0.8,0.8,1.0,67.76666666666667,33.55089003621546,73.58333333333333,-8.0,1,Kompeten,60200125071,D,UNIFIED
93.6,7.939773296511683,82.0,100.0,91.0,93.0,1.0,93.6,7.939773296511683,82.0,100.0,91.0,1.0,42.2,28.554509276119596,0.0,90.0,40.5,-4.666666666666664,1.0,0,0,1.0,1.0,0.8,76.46666666666667,30.01525538048203,74.16666666666667,-2.8333333333333286,1,Kompeten,60200125076,D,UNIFIED
93.4,8.138795979750322,82.0,100.0,91.0,92.5,1.5,93.4,8.138795979750322,82.0,100.0,91.0,1.5,68.3,21.724640388278008,42.0,90.0,42.0,-27.833333333333336,1.0,0,0,1.0,1.0,1.0,85.03333333333333,18.479237598510988,74.66666666666667,-15.333333333333329,1,Kompeten,60200125082,D,UNIFIED
73.2,37.42940020892667,0.0,100.0,93.0,90.0,-28.0,73.2,37.42940020892667,0.0,100.0,93.0,-28.0,61.1,22.421864329265752,41.0,88.5,41.5,-9.833333333333336,1.0,0,0,0.8,0.8,1.0,69.16666666666667,33.676236263705135,75.83333333333333,-6.5,1,Kompeten,60200125089,D,UNIFIED
93.4,8.138795979750322,82.0,100.0,91.0,92.5,1.5,93.4,8.138795979750322,82.0,100.0,91.0,1.5,68.3,22.8114006584427,40.0,90.0,40.5,-30.333333333333336,1.0,0,0,1.0,1.0,1.0,85.03333333333333,18.91072593941215,74.16666666666667,-16.33333333333333,1,Kompeten,60200125090,D,UNIFIED
89.2,8.908422980528035,80.0,100.0,91.0,90.0,-1.3333333333333286,89.2,8.908422980528035,80.0,100.0,91.0,-1.3333333333333286,69.0,23.98124267005361,37.5,90.0,39.75,-31.25,1.0,0,0,1.0,1.0,1.0,82.46666666666667,18.310713318224995,73.91666666666667,-15.333333333333329,1,Kompeten,60200125093,D,UNIFIED
93.0,8.717797887081348,80.0,100.0,90.0,92.5,0.8333333333333286,93.0,8.717797887081348,80.0,100.0,90.0,0.8333333333333286,70.1,22.17746604100658,43.0,90.0,43.0,-29.416666666666664,1.0,0,0,1.0,1.0,1.0,85.36666666666666,18.19749677535042,74.33333333333333,-16.583333333333343,1,Kompeten,60200125108,D,UNIFIED
72.0,37.094473981982816,0.0,100.0,90.0,50.0,36.66666666666667,72.0,37.094473981982816,0.0,100.0,90.0,36.66666666666667,69.4,22.802192877001982,40.0,88.5,41.5,-31.416666666666664,1.0,0,0,0.8,0.8,1.0,71.13333333333334,33.047675998304165,73.83333333333333,11.083333333333329,0,Belum Kompeten,60200125109,D,UNIFIED
93.4,8.138795979750322,82.0,100.0,91.0,92.5,1.5,93.4,8.138795979750322,82.0,100.0,91.0,1.5,68.4,21.608794505941322,41.5,90.0,42.25,-27.666666666666664,0.8,1,0,1.0,1.0,1.0,85.06666666666666,18.403683206237698,74.75,-15.25,1,Kompeten,60200125110,D,UNIFIED
87.4,6.437390775772432,82.0,100.0,84.0,92.0,-7.666666666666671,87.4,6.437390775772432,82.0,100.0,84.0,-7.666666666666671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,58.266666666666666,41.53467092549174,56.0,-5.333333333333336,1,Kompeten,60200125138,D,UNIFIED
89.6,8.639444426582072,80.0,100.0,92.5,91.5,-3.1666666666666714,89.6,8.639444426582072,80.0,100.0,92.5,-3.1666666666666714,58.6,21.795412361320444,40.0,90.0,40.5,-44.0,1.0,0,0,1.0,1.0,1.0,79.26666666666667,20.53441555589597,75.16666666666667,-14.166666666666657,1,Kompeten,60200125139,D,UNIFIED
93.0,8.717797887081348,80.0,100.0,90.0,92.5,0.8333333333333286,93.0,8.717797887081348,80.0,100.0,90.0,0.8333333333333286,69.1,22.145879978000423,42.0,88.0,42.0,-29.416666666666664,1.0,0,0,1.0,1.0,1.0,85.03333333333333,18.468411469918635,74.0,-16.58333333333333,1,Kompeten,60200125140,D,UNIFIED
90.4,7.863841300535,83.0,100.0,92.5,91.5,-1.8333333333333286,90.4,7.863841300535,83.0,100.0,92.5,-1.8333333333333286,61.5,22.49888886145269,42.0,90.0,42.0,-10.416666666666664,1.0,0,0,1.0,1.0,1.0,80.76666666666667,19.888746119909676,75.66666666666667,-7.916666666666657,1,Kompeten,60200125141,D,UNIFIED
88.8,9.260669522232181,80.0,100.0,92.0,90.0,-2.0,88.8,9.260669522232181,80.0,100.0,92.0,-2.0,52.1,32.4706020886586,0.0,87.0,20.75,-23.166666666666664,0.8,1,0,1.0,1.0,0.8,76.56666666666666,26.606933098139834,68.25,-13.75,1,Kompeten,60200125143,D,UNIFIED
93.8,7.6000000000000005,84.0,100.0,92.0,92.5,2.1666666666666714,93.8,7.6000000000000005,84.0,100.0,92.0,2.1666666666666714,61.7,21.92395949640484,42.5,90.0,43.0,-10.083333333333336,1.0,0,0,1.0,1.0,1.0,83.1,20.68107024954624,75.66666666666667,-8.583333333333329,1,Kompeten,60200125144,D,UNIFIED
87.8,9.96794863550169,79.0,100.0,90.0,89.5,-2.8333333333333286,87.8,9.96794863550169,79.0,100.0,90.0,-2.8333333333333286,35.4,43.357121675683224,0.0,89.0,0.0,-14.333333333333332,1.0,0,0,1.0,1.0,0.4,70.33333333333333,36.09739910606057,60.0,-14.333333333333329,0,Belum Kompeten,60200125005,E,UNIFIED
60.0,48.98979485566356,0.0,100.0,50.0,50.0,16.66666666666667,60.0,48.98979485566356,0.0,100.0,50.0,16.66666666666667,70.0,24.49489742783178,50.0,100.0,100.0,33.33333333333333,0.8,1,0,0.6,0.6,1.0,63.333333333333336,42.68749491621899,66.66666666666667,16.66666666666667,1,Kompeten,60200125014,E,UNIFIED
89.4,8.8,80.0,100.0,91.0,92.5,-5.166666666666671,89.4,8.8,80.0,100.0,91.0,-5.166666666666671,53.0,43.27585932133526,0.0,89.0,44.5,15.0,1.0,0,0,1.0,1.0,0.6,77.26666666666667,31.15010255021464,75.5,-0.8333333333333286,1,Kompeten,60200125015,E,UNIFIED
92.0,9.797958971132712,80.0,100.0,90.0,90.0,3.3333333333333286,92.0,9.797958971132712,80.0,100.0,90.0,3.3333333333333286,84.2,6.8527366796047255,75.0,93.0,76.5,-5.5,1.0,0,0,1.0,1.0,1.0,89.4,9.652633492127075,85.5,-3.6666666666666714,1,Kompeten,60200125028,E,UNIFIED
89.4,8.8,80.0,100.0,91.0,92.5,-5.166666666666671,89.4,8.8,80.0,100.0,91.0,-5.166666666666671,53.0,43.27585932133526,0.0,89.0,44.0,14.166666666666664,1.0,0,0,1.0,1.0,0.6,77.26666666666667,31.150102550214644,75.33333333333333,-1.1666666666666714,1,Kompeten,60200125029,E,UNIFIED
76.0,38.781438859330635,0.0,100.0,90.0,50.0,43.33333333333333,76.0,38.781438859330635,0.0,100.0,90.0,43.33333333333333,84.6,17.681628884240276,50.0,100.0,96.5,24.33333333333333,1.0,0,0,0.8,0.8,1.0,78.86666666666666,33.515900040959,92.16666666666667,35.50000000000001,1,Kompeten,60200125042,E,UNIFIED
90.0,8.366600265340756,80.0,100.0,90.0,92.5,-4.166666666666671,90.0,8.366600265340756,80.0,100.0,90.0,-4.166666666666671,17.8,35.6,0.0,89.0,44.5,29.666666666666668,1.0,0,0,1.0,1.0,0.2,65.93333333333334,40.342643553551234,74.83333333333333,13.166666666666664,1,Kompeten,60200125045,E,UNIFIED
89.0,9.16515138991168,80.0,100.0,90.0,92.5,-5.833333333333329,89.0,9.16515138991168,80.0,100.0,90.0,-5.833333333333329,82.0,16.0,50.0,90.0,70.0,-13.333333333333329,1.0,0,0,1.0,1.0,1.0,86.66666666666667,12.337837015547832,83.33333333333333,-8.333333333333343,1,Kompeten,60200125069,E,UNIFIED
91.8,10.047885349664377,79.0,100.0,89.5,90.0,3.0,91.8,10.047885349664377,79.0,100.0,89.5,3.0,35.2,43.111019472983934,0.0,88.0,0.0,-14.666666666666668,1.0,0,0,1.0,1.0,0.4,72.93333333333334,37.399584073741906,59.666666666666664,-15.000000000000007,1,Kompeten,60200125070,E,UNIFIED
89.4,8.8,80.0,100.0,91.0,90.0,-1.0,89.4,8.8,80.0,100.0,91.0,-1.0,93.4,3.3674916480965473,91.0,100.0,95.5,1.5,1.0,0,0,1.0,1.0,1.0,90.73333333333333,7.678686230223385,92.5,1.6666666666666714,1,Kompeten,60200125091,E,UNIFIED
79.8,0.4,79.0,80.0,80.0,80.0,-0.3333333333333286,79.8,0.4,79.0,80.0,80.0,-0.3333333333333286,77.9,14.6846859006245,50.0,90.0,70.0,-11.416666666666671,1.0,0,0,1.0,1.0,1.0,79.16666666666667,8.531640457080272,76.66666666666667,-4.916666666666657,0,Belum Kompeten,60200125095,E,UNIFIED
91.0,11.135528725660043,75.0,100.0,87.5,90.0,1.6666666666666714,91.0,11.135528725660043,75.0,100.0,87.5,1.6666666666666714,89.7,6.697760819856141,80.0,100.0,96.75,9.916666666666671,1.0,0,0,1.0,1.0,1.0,90.56666666666666,9.899270455723267,90.58333333333333,2.666666666666657,1,Kompeten,60200125098,E,UNIFIED
86.0,12.0,70.0,100.0,90.0,85.0,1.6666666666666714,86.0,12.0,70.0,100.0,90.0,1.6666666666666714,80.0,16.73320053068151,50.0,100.0,75.0,0.0,1.0,0,0,1.0,1.0,1.0,84.0,14.047538337136986,85.0,1.6666666666666714,1,Kompeten,60200125111,E,UNIFIED
90.0,12.649110640673518,70.0,100.0,90.0,85.0,8.333333333333329,90.0,12.649110640673518,70.0,100.0,90.0,8.333333333333329,93.0,6.0,85.0,100.0,100.0,9.166666666666671,1.0,0,0,1.0,1.0,1.0,91.0,10.98483803552272,93.33333333333333,7.5,1,Kompeten,60200125112,E,UNIFIED
90.0,12.649110640673518,70.0,100.0,90.0,85.0,8.333333333333329,90.0,12.649110640673518,70.0,100.0,90.0,8.333333333333329,93.0,6.0,85.0,100.0,100.0,9.166666666666671,1.0,0,0,1.0,1.0,1.0,91.0,10.98483803552272,93.33333333333333,7.5,1,Kompeten,60200125145,E,UNIFIED
45.4,37.37164700678845,0.0,80.0,73.5,40.0,9.0,45.4,37.37164700678845,0.0,80.0,73.5,9.0,41.4,35.50971698000422,0.0,83.5,66.75,69.0,1.0,0,0,0.6,0.6,0.6,44.06666666666667,36.809811493978366,71.25,44.58333333333333,1,Kompeten,60200125146,E,UNIFIED
89.0,9.16515138991168,80.0,100.0,90.0,92.5,-5.833333333333329,89.0,9.16515138991168,80.0,100.0,90.0,-5.833333333333329,17.8,35.6,0.0,89.0,0.0,-44.5,1.0,0,0,1.0,1.0,0.2,65.26666666666667,40.06239577902893,60.0,-16.5,1,Kompeten,60200125148,E,UNIFIED
89.8,8.541662601625049,80.0,100.0,90.0,91.5,-2.8333333333333286,89.8,8.541662601625049,80.0,100.0,90.0,-2.8333333333333286,85.8,4.884669896727925,80.0,93.0,83.0,-1.1666666666666714,1.0,0,0,1.0,1.0,1.0,88.46666666666667,7.755571474036513,87.66666666666667,-2.166666666666657,1,Kompeten,60200125149,E,UNIFIED
87.2,10.64706532336493,75.0,100.0,87.5,90.5,-5.5,87.2,10.64706532336493,75.0,100.0,87.5,-5.5,87.7,8.189017035029297,77.5,100.0,96.5,14.5,1.0,0,0,1.0,1.0,1.0,87.36666666666666,9.898596982513341,90.5,3.8333333333333286,1,Kompeten,60200125150,E,UNIFIED
