TP_Mean,TP_Std,TP_Min,TP_Max,TP_Last2_Mean,TP_First2_Mean,TP_Trend,Respons_Mean,Respons_Std,Respons_Min,Respons_Max,Respons_Last2_Mean,Respons_Trend,Laporan_Mean,Laporan_Std,Laporan_Min,Laporan_Max,Laporan_Last2_Mean,Laporan_Trend,Attendance_PreFinal_Rate,Absence_Count,Partial_Attendance_Count,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Mean,Performance_Std,Performance_Late_Mean,Performance_Trend,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
32.75,42.73976485662971,0.0,100.0,93.5,37.5,28.0,32.75,42.73976485662971,0.0,100.0,93.5,28.0,5.375,14.220913296972174,0.0,43.0,21.5,10.75,0.625,3,0,0.375,0.375,0.125,23.625,38.10163218288687,69.5,44.5,1,Kompeten,60200125124,B,UNIFIED
58.0,45.47526800360829,0.0,100.0,0.0,90.0,-66.0,58.0,45.47526800360829,0.0,100.0,0.0,-66.0,47.375,24.680141308347487,0.0,85.5,21.75,-30.25,0.875,1,0,0.625,0.625,0.875,54.458333333333336,40.084784277273535,7.25,-80.33333333333333,1,Kompeten,60200125126,B,UNIFIED
55.0,43.30127018922193,0.0,100.0,90.0,90.0,-20.0,55.0,43.30127018922193,0.0,100.0,90.0,-20.0,36.9375,39.580959358636065,0.0,88.0,19.75,-54.125,0.875,1,0,0.625,0.625,0.5,48.979166666666664,42.950184120352986,66.58333333333333,-21.41666666666667,0,Belum Kompeten,60200125127,B,UNIFIED
80.75,31.684972778905777,0.0,100.0,93.0,90.0,-18.5,80.75,31.684972778905777,0.0,100.0,93.0,-18.5,47.5,14.413535305399574,40.5,85.5,43.0,-10.5,1.0,0,0,0.875,0.875,1.0,69.66666666666667,31.372316175606514,76.33333333333333,-4.75,1,Kompeten,60200125128,B,UNIFIED
56.0,43.91184350491334,0.0,100.0,0.0,91.5,-69.5,56.0,43.91184350491334,0.0,100.0,0.0,-69.5,43.1875,31.783385498558836,0.0,90.0,21.0,-24.125,0.875,1,0,0.625,0.625,0.75,51.729166666666664,40.7272378059887,7.0,-69.0,1,Kompeten,60200125129,B,UNIFIED
69.5,40.65095324835569,0.0,100.0,50.0,91.0,-45.5,69.5,40.65095324835569,0.0,100.0,50.0,-45.5,48.75,26.03603272390016,0.0,88.0,21.5,-33.0,1.0,0,0,0.75,0.75,0.875,62.583333333333336,37.72672203565472,40.5,-42.41666666666667,1,Kompeten,60200125155,B,UNIFIED
83.0,7.702813338860896,66.0,88.0,0.0,88.0,-11.25,83.0,7.702813338860896,66.0,88.0,0.0,-11.25,87.5,2.632217967526897,82.5,91.5,90.0,3.2083333333333286,1.0,0,0,0.75,0.75,0.875,84.65789473684211,6.688664077886884,90.0,2.1666666666666714,1,Kompeten,60200125010,C,UNIFIED
85.0,1.4142135623730951,82.0,86.0,0.0,85.5,1.5,70.66666666666667,31.63155948661962,0.0,86.0,0.0,-41.5,85.57142857142857,2.9450754468697573,80.0,90.5,80.0,0.4583333333333286,1.0,0,0,0.75,0.625,0.875,80.6842105263158,19.135397432586736,80.0,-5.166666666666671,1,Kompeten,60200125011,C,UNIFIED
83.0,6.0,70.0,88.0,0.0,86.5,-7.5,83.0,6.0,70.0,88.0,0.0,-7.5,84.39285714285714,2.7446608652629787,80.0,89.5,80.0,0.7708333333333286,1.0,0,0,0.75,0.75,0.875,83.51315789473684,5.095453135814299,80.0,-5.916666666666671,1,Kompeten,60200125022,C,UNIFIED
85.16666666666667,2.3392781412696997,83.0,90.0,0.0,87.5,-1.75,85.16666666666667,2.3392781412696997,83.0,90.0,0.0,-1.75,84.57142857142857,4.06578556307363,80.0,92.5,80.0,2.2083333333333286,1.0,0,0,0.75,0.75,0.875,84.94736842105263,3.103032204838668,80.0,-7.083333333333329,0,Belum Kompeten,60200125023,C,UNIFIED
85.83333333333333,2.4094720491334933,82.0,90.0,0.0,86.0,-0.5,82.66666666666667,7.824463062870335,66.0,90.0,0.0,-10.0,84.78571428571429,3.010186786529354,80.0,90.5,80.0,0.6666666666666714,1.0,0,0,0.75,0.75,0.875,84.44736842105263,5.11420811599798,80.0,-5.666666666666671,1,Kompeten,60200125024,C,UNIFIED
82.33333333333333,5.734883511361751,70.0,87.0,0.0,78.0,1.0,54.666666666666664,39.071160151133924,0.0,87.0,0.0,-82.0,76.21428571428571,12.783519364671795,50.0,89.5,65.0,6.041666666666671,0.75,2,0,0.75,0.5,0.875,71.34210526315789,26.21773838633269,65.0,-14.0,0,Belum Kompeten,60200125038,C,UNIFIED
86.66666666666667,2.4267032964268394,84.0,90.0,0.0,90.0,-2.5,86.66666666666667,2.4267032964268394,84.0,90.0,0.0,-2.5,84.57142857142857,2.90846758164319,80.0,90.5,80.0,1.0416666666666714,0.875,1,0,0.75,0.75,0.875,85.89473684210526,2.803094846811575,80.0,-8.25,1,Kompeten,60200125039,C,UNIFIED
83.66666666666667,8.013876853447538,66.0,90.0,0.0,86.5,-11.5,68.33333333333333,31.425396665047135,0.0,87.0,0.0,11.5,85.0,2.939873661036668,80.0,89.0,80.0,1.1666666666666714,1.0,0,0,0.75,0.625,0.875,79.3157894736842,19.78117827255029,80.0,9.0,1,Kompeten,60200125040,C,UNIFIED
80.33333333333333,8.844332774281067,66.0,88.0,0.0,78.0,-7.25,66.16666666666667,30.813507139276147,0.0,88.0,0.0,-49.75,82.14285714285714,7.249208260780156,65.0,89.0,65.0,-4.041666666666671,0.875,1,0,0.75,0.625,0.875,76.52631578947368,19.84908435128652,65.0,-14.916666666666671,0,Belum Kompeten,60200125046,C,UNIFIED
77.0,16.772994167212165,40.0,89.0,0.0,86.0,12.0,57.0,40.34848200366403,0.0,89.0,0.0,42.0,72.64285714285714,14.361939497242318,50.0,83.5,80.0,-3.4583333333333286,0.75,2,0,0.75,0.5,0.875,69.07894736842105,27.377124122298827,80.0,-4.5,0,Belum Kompeten,60200125059,C,UNIFIED
77.25,8.678277478854891,64.0,85.0,0.0,73.25,-4.125,80.83333333333333,5.550275268448904,69.0,85.0,0.0,-5.75,81.85714285714286,6.937034595530848,66.5,90.0,80.0,5.208333333333329,1.0,0,0,0.75,0.75,0.875,80.07894736842105,7.423758371987262,80.0,3.6666666666666714,1,Kompeten,60200125060,C,UNIFIED
86.33333333333333,1.795054935711501,85.0,90.0,0.0,88.5,-1.25,68.83333333333333,31.745953372919132,0.0,90.0,0.0,10.0,85.64285714285714,3.377597262153397,80.0,91.0,80.0,-1.4166666666666714,0.9375,0,1,0.75,0.625,0.875,80.55263157894737,19.67090741013109,80.0,-7.833333333333329,1,Kompeten,60200125062,C,UNIFIED
87.33333333333333,2.1343747458109497,85.0,90.0,0.0,87.5,-2.75,87.33333333333333,2.1343747458109497,85.0,90.0,0.0,-2.75,85.25,3.3193157642588242,80.0,91.5,80.0,1.0208333333333286,1.0,0,0,0.75,0.75,0.875,86.5657894736842,2.818923489541566,80.0,-6.666666666666671,1,Kompeten,60200125083,C,UNIFIED
66.91666666666667,19.749296752599122,40.0,86.5,0.0,78.25,-40.375,39.333333333333336,39.60920207336786,0.0,86.0,0.0,-59.0,82.14285714285714,7.505780085632509,65.0,90.0,65.0,-4.041666666666671,0.625,3,0,0.75,0.375,0.875,63.81578947368421,30.90997561949514,65.0,-15.083333333333329,0,Belum Kompeten,60200125084,C,UNIFIED
86.5,2.4324199198877374,82.0,90.0,0.0,88.0,0.0,86.5,2.4324199198877374,82.0,90.0,0.0,0.0,86.35714285714286,2.2154374884672605,83.0,90.0,90.0,3.4583333333333286,0.875,1,0,0.75,0.75,0.875,86.44736842105263,2.3558144018247438,90.0,2.8333333333333286,0,Belum Kompeten,60200125085,C,UNIFIED
81.66666666666667,3.496029493900505,75.0,86.0,0.0,83.0,2.0,82.66666666666667,4.2295258468165065,75.0,88.0,0.0,5.0,81.24285714285715,6.40286925478551,67.5,90.0,80.0,5.408333333333331,0.875,1,0,0.75,0.75,0.875,81.82631578947368,4.996929805312896,80.0,-0.5,0,Belum Kompeten,60200125086,C,UNIFIED
85.83333333333333,1.0671873729054748,85.0,88.0,0.0,86.5,0.25,85.83333333333333,1.0671873729054748,85.0,88.0,0.0,0.25,85.07142857142857,3.3319725113401715,80.0,90.5,80.0,0.1666666666666714,1.0,0,0,0.75,0.75,0.875,85.55263157894737,2.223645281502906,80.0,-5.916666666666671,1,Kompeten,60200125087,C,UNIFIED
85.5,1.5,83.0,88.0,0.0,86.5,0.75,85.5,1.5,83.0,88.0,0.0,0.75,85.5,3.3166247903554,80.0,91.5,80.0,0.0,1.0,0,0,0.75,0.75,0.875,85.5,2.3395906074624073,80.0,-6.25,1,Kompeten,60200125105,C,UNIFIED
86.16666666666667,1.771690968789108,85.0,90.0,0.0,85.5,-1.0,86.16666666666667,1.771690968789108,85.0,90.0,0.0,-1.0,84.71428571428571,2.8891069165938124,80.0,89.5,80.0,0.7916666666666714,1.0,0,0,0.75,0.75,0.875,85.63157894736842,2.3555204211158154,80.0,-5.0,0,Belum Kompeten,60200125107,C,UNIFIED
67.16666666666667,30.41609588505548,0.0,88.0,0.0,80.0,-40.75,67.16666666666667,30.41609588505548,0.0,88.0,0.0,-40.75,68.5,28.758849569679043,0.0,87.0,65.0,-32.666666666666664,0.625,3,0,0.625,0.625,0.75,67.65789473684211,29.82318624280662,65.0,-14.833333333333329,0,Belum Kompeten,60200125131,C,UNIFIED
